Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Cycling Classes - Cycling;Thursday, November  3, 2016 @  5:35 AM (EDT) - Thursday, December 15, 2016 @  6:30 AM (EST);Carls Family YMCA 300 Family Drive Milford , MI 48381 ;cycling; Cycling Milford, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//milford-mi/cycling/classes/cycling-classes-cycling-2016-25164170?int=72-3-A3ca14497f-ac6a-458f-a54e-438dac66b868
Cycling Classes - Cycle;Saturday, January  2, 2016 @  8:00 AM (EST) - Saturday, December 24, 2016 @  9:00 AM (EST);Jennersville Branch 880 W. Baltimore Pike West Grove , PA 19390 ;cycling; Cycling West Grove, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//west-grove-pa/cycling/classes/cycling-classes-cycle-2016-19982722?int=72-3-A443d44e79-58e2-4cd5-951d-8b9d8ba61085
Indoor Cycling - Cycle Fit and Abs;Saturday, September  3, 2016 @  8:45 AM - Saturday, December 31, 2016 @ 10:15 AM;West End Community Centre 870 Denman Street Vancouver , BC , Canada V6G 2L8 ;cycling; Fitness;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/cycling/classes/indoor-cycling-cycle-fit-and-abs-2016-25583855?int=72-3-A79fc38391-73b7-45f0-b554-d614b3e4bf5c
Intro to Mountain Biking;Sunday, November 20, 2016 @ 12:00 PM (EST);Alpharetta Community Center 175 Roswell St. Alpharetta , GA 30009 ;cycling; Cycling Mountain Biking Alpharetta, GA;Alpharetta Recreation and Parks; ;http://www.active.com//alpharetta-ga/cycling/mountain-biking-classes/intro-to-mountain-biking-2016-27533205?int=72-3-A11f4a3dee4-07ef-41de-9b40-34dd74f485ec
Cycling Classes - Indoor Cycling;Thursday, November  3, 2016 @  5:30 PM (CDT) - Thursday, December 22, 2016 @  6:15 PM (CST);Boulder Point Zero Boulder Hill Pass Montgomery , IL 60538 ;cycling; Cycling Montgomery, IL;Oswegoland Park District; ;http://www.active.com//montgomery-il/cycling/classes/cycling-classes-indoor-cycling-2016?int=72-3-A505195180-ead8-4f94-97f5-24ed77df243a
Cycling Classes - Cycling;Friday, November  4, 2016 @  9:00 AM (EDT) - Friday, December 16, 2016 @  9:55 AM (EST);Livonia Family YMCA 14255 Stark Livonia , MI 48225 ;cycling; Cycling Livonia, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//livonia-mi/cycling/classes/cycling-classes-cycling-2016-25115758?int=72-3-A3e713b89a-0457-4ad6-840c-b1b692441fc5
Henderson Stroll 'n Roll;Saturday, November 12, 2016;Henderson Multigenerational Center 250 S. Green Valley Pkwy. Henderson , NV 89012 ;cycling; Running Henderson, NV;City of Henderson;http://cityofhenderson.com/henderson-happenings/events/special-events/henderson-stroll-n-roll;http://www.active.com//henderson-nv/skating/skateboarding/henderson-stroll-n-roll-2016?int=72-3-A1159c73c59-aa2a-4a57-bedd-e70776e4bf84
Mountain Bike and Rock Climb;Monday, July 17, 2017 @  8:00 AM (EDT) - Friday, July 21, 2017 @  5:30 PM (EDT);  444 Needlerush Parkway Mount Pleasant , SC 29464 ;cycling; Cycling Mountain Biking Mount Pleasant, SC; ; ;http://www.active.com//mount-pleasant-sc/cycling/mountain-biking-classes/mountain-bike-and-rock-climb-2017?int=72-3-A123cd04c0-fff8-4eff-bc77-41c686170c92
TABATA SPIN;Monday, November  7, 2016 @ 10:15 AM - Monday, December 12, 2016 @ 11:15 AM;Youth Centre / Fitness Studio 650 Carter Road Bowen Island , BC , Canada V0N 1G0 ;cycling; Fitness;Bowen Island Community Recreation; ;http://www.active.com//bowen-island-bc/cycling/spinning-classes/tabata-spin-2016-26138438?int=72-3-A33eb14013-9253-4708-ae38-d72ee8a381da
Dulux Trade London Revolution 2017 - Team CRUK;Saturday, May 13, 2017 - Sunday, May 14, 2017;Dulux Trade London Revolution Lee Valley Athletics Centre, 61 Meridan Way, Edmonton London , United Kingdom N9 0AR ;cycling; Cycling;Threshold Sports;http://www.london-revolution.com;http://www.active.com//london/cycling/races/dulux-trade-london-revolution-team-cruk-2017?int=72-3-A6a51e8a99-6df4-42bb-91e5-4f2fa02581a9
Cycling;Monday, October 31, 2016 @  6:15 PM (EDT) - Monday, November 21, 2016 @  7:00 PM (EST);Woodward Park Recreation Center 5147 Karl Road Columbus , OH 43229 ;cycling; Cycling Columbus, OH;Columbus Recreation and Parks Department; ;http://www.active.com//columbus-oh/cycling/classes/cycling-2016-26996533?int=72-3-A2c38f8d7c-115d-439f-b98e-9605ec8cf308
Ready, Set, Spin Session 3- 6:30;Tuesday, November  8, 2016 @  6:30 PM (CST) - Thursday, December  1, 2016 @  7:30 PM (CST);Recreation Complex 111 E. Foster Avenue Wood Dale , IL 60191 ;cycling; Fitness Wood Dale, IL;Wood Dale Park District; ;http://www.active.com//wood-dale-il/cycling/spinning-classes/ready-set-spin-session-3-6-30-2016?int=72-3-A899535e4e-efc0-4bdf-b06f-8531686f1b1e
Bike Skills for Kids;Saturday, June 17, 2017 @  9:00 AM;  2151 Lannon Way Sidney , BC , Canada V8L 3Z1 ;cycling; Cycling; ; ;http://www.active.com//sidney-bc/cycling/classes/bike-skills-for-kids-2017?int=72-3-A3ac2f50ac-1515-4296-a4c7-d8681ee6e1ab
Full Trail Ride Weekend;Friday, November  4, 2016 @ 12:00 PM (EDT) - Sunday, November  6, 2016 @ 12:00 PM (EST);  2662 Mullet Hall Rd Johns Island , SC 29455 ;cycling; Cycling Johns Island, SC; ; ;http://www.active.com//johns-island-sc/cycling/classes/full-trail-ride-weekend-2016?int=72-3-A7fa5e6470-afe0-41f1-bb6e-9161ede1edee
Cycling Classes - Cycling;Tuesday, November  1, 2016 @  5:45 AM (EDT) - Tuesday, December 13, 2016 @  6:30 AM (EST);Livonia Family YMCA 14255 Stark Livonia , MI 48225 ;cycling; Cycling Livonia, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//livonia-mi/cycling/classes/cycling-classes-cycling-2016-25115601?int=72-3-A1055b0b729-9da8-4257-bb27-f3d2f8cb15cd
Cycling Classes - Cycling;Tuesday, November  1, 2016 @  7:00 PM (EDT) - Tuesday, December 13, 2016 @  7:45 PM (EST);Downriver Family YMCA 16777 Northline Road Southgate , MI 48195 ;cycling; Cycling Southgate, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//southgate-mi/cycling/classes/cycling-classes-cycling-2016-25368433?int=72-3-A61e4ad7ce-ea76-4e59-b504-a5d145cda0d7
Foothill Striders Annual Membership;Sunday, December 30, 2018;Maryville / Alcoa TN  Alcoa , TN 37701 ;cycling; Running Beginner; ; ;http://www.active.com//alcoa-tn/cycling/memberships/foothill-striders-annual-membership-2018?int=72-3-A2a9ed432f-b5f3-4fd4-bcb4-6f4696d486dd
Cycling Classes - Cycling;Thursday, March  2, 2017 @ 10:00 AM (EST) - Thursday, April 13, 2017 @ 10:45 AM (EDT);Downriver Family YMCA 16777 Northline Road Southgate , MI 48195 ;cycling; Cycling Southgate, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//southgate-mi/cycling/classes/cycling-classes-cycling-2017-27094202?int=72-3-A663a98f47-715e-498f-aeb2-7bd2c5811cc1
Mad Dog Spinning 1 Monday Amy;Monday, September 12, 2016 @  4:45 PM (EDT) - Monday, November 14, 2016 @  5:45 PM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-monday-amy-2016?int=72-3-A106d6f2b6e-e458-4225-a501-76655f13360d
Cycling;Thursday, November  3, 2016 @  5:45 AM (EDT) - Thursday, December 15, 2016 @  6:35 AM (EST);Boll Family YMCA 1401 Broadway Detroit , MI 48226 ;cycling; Cycling Detroit, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//detroit-mi/cycling/classes/cycling-2016-26959913?int=72-3-A5a45a742e-557b-40ba-99b4-5abf7117377a
Cycling Classes - Cycle;Friday, January  1, 2016 @  5:30 AM (EST) - Friday, December 16, 2016 @  6:30 AM (EST);Jennersville Branch 880 W. Baltimore Pike West Grove , PA 19390 ;cycling; Cycling West Grove, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//west-grove-pa/cycling/classes/cycling-classes-cycle-2016-19982709?int=72-3-A1e2919245-3e29-4bee-99ae-03befea88a73
AFLCA Cycling Designation;Sunday, February 19, 2017 @  8:30 AM;Classroom U163 4825 Mount Royal Gate SW Calgary , Alberta , Canada T3E 6K6 ;cycling; Fitness;MRU Recreation; ;http://www.active.com//calgary-alberta/cycling/classes/aflca-cycling-designation-2017?int=72-3-A3570ba5b9-1a5a-48b8-80ab-b0be21647ec2
St. Michael&#x27ands Afterschool Mountain Bike Program Fall 2016;Monday, November 14, 2016 - Monday, December 12, 2016;St. Michael's School 806 Quaker lane Richmond , VA 23235 ;cycling; Cycling Mountain Biking Richmond, VA;Virginia Outside; ;http://www.active.com/http://www.activekids.com/richmond-va/cycling/mountain-biking-programs/st-michael-s-afterschool-mountain-bike-program-fall-2016?int=72-3-A2e0190fe0-1527-41ce-a6bc-07c34602f6e2
Spinning Classes - Spinning: Moderate;Monday, November 28, 2016 @  7:30 PM (PST) - Wednesday, December 14, 2016 @  8:15 PM (PST);Campbell Community Center 1 W Campbell Ave Campbell , CA 95008 ;cycling; Cycling Spinning Campbell, CA;Campbell Recreation and Community Services; ;http://www.active.com//campbell-ca/cycling/spinning-classes/spinning-classes-spinning-moderate-2016-25867207?int=72-3-A1d699abf6-b4ca-4082-a109-39e30c012c0b
SABA Southern Appalachian Bicycle Association Membership;Saturday, January  5, 2013 @  7:00 PM (EST) - Sunday, December 31, 2017 @  7:00 PM (EST);Online  Hayesville , NC 28904 ;cycling; Cycling; ;http://www.sabacycling.com;http://www.active.com//hayesville-nc/cycling/memberships/saba-southern-appalachian-bicycle-association-membership-2013?int=72-3-A465da435b-6ea7-44d4-b3cc-8715aab6bc4b
10th Annual Tour de Toad & Iron Toad 2017 Charity Bike Ride;Saturday, May  6, 2017;Conway Municiple Airport 3250 Sand Gap Rd Conway , AR 72034 ;cycling; Cycling Half Century 25 Mile;Literacy Action of Central Arkansas;https://www.facebook.com/TourDeToad;http://www.active.com//conway-ar/cycling/races/10th-annual-tour-de-toad-and-iron-toad-charity-bike-ride-2017?int=72-3-A10ff5ab99-9a8c-484b-a6a9-015d9f7dc5aa
THE BARRE WORKOUT;Monday, September 19, 2016 @  6:00 PM - Monday, December 12, 2016 @  7:00 PM;Youth Centre / Fitness Studio 650 Carter Road Bowen Island , BC , Canada V0N 1G0 ;cycling; Fitness;Bowen Island Community Recreation; ;http://www.active.com//bowen-island-bc/cycling/spinning-classes/the-barre-workout-2016?int=72-3-A14f690de9-b836-4ced-b2b5-c9fc7568a67c
Cardio Cycle and Strength 55 Min.;Wednesday, February 22, 2017 @  7:00 PM (EST) - Wednesday, March 29, 2017 @  7:55 PM (EDT);Summit On The Park 46000 Summit Parkway Canton , MI 48188 ;cycling; Fitness Canton, MI;Canton Leisure Services; ;http://www.active.com//canton-mi/cycling/spinning-classes/cardio-cycle-and-amp-strength-55-min-2017-25424216?int=72-3-A3fb933da9-0dca-4e17-84dc-c0d4294022af
Mad Dog Spinning 2 Sunday Amy;Sunday, November 27, 2016 @  9:00 AM (EST) - Sunday, January 29, 2017 @ 10:00 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-sunday-amy-2016?int=72-3-A4e0607ae1-557f-41d1-9a84-b35ec76f46b6
Indoor Cycling;Thursday, January 12, 2017 @  6:00 PM - Thursday, March  2, 2017 @  6:55 PM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2017-1?int=72-3-A112507e7c-c2b5-42ef-87f3-afa2afbeadbc
Indoor Cycling;Tuesday, March  7, 2017 @  9:30 AM - Tuesday, April 25, 2017 @ 10:25 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2017-cd?int=72-3-A10cd41c7a5-192c-4fa2-bddf-722625d951bb
Spinning Classes - Spinning;Wednesday, January  9, 2013 @  8:00 AM (MST) - Wednesday, December 28, 2016 @  9:00 AM (MST);Rancho Sahuarita Clubhouse 15455 S Camino Lago Azul Sahuarita , AZ 85629 ;cycling; Cycling Spinning Sahuarita, AZ;Rancho Sahuarita; ;http://www.active.com//sahuarita-az/cycling/spinning-classes/spinning-classes-spinning-2013?int=72-3-A5a902c0f4-2f51-4f51-b6b8-58a85c956580
Session #3 11:40am-12:55pm;Tuesday, December 27, 2016 - Saturday, December 31, 2016;VIrginia Weselyn College 1584 Weselyn Drive Norfolk , VA 23502 ;cycling; Cycling Norfolk, VA;Families of Autistic Children in Tidewater; ;http://www.active.com/http://www.activekids.com/norfolk-va/cycling/camps/session-3-11-40am-12-55pm-2016?int=72-3-A78b6e0523-3ec0-43ca-89fc-1fec51537135
Cycling Classes - Cycling;Thursday, January 12, 2017 @  8:00 AM (EST) - Thursday, February 23, 2017 @  8:50 AM (EST);Boll Family YMCA 1401 Broadway Detroit , MI 48226 ;cycling; Cycling Detroit, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//detroit-mi/cycling/classes/cycling-classes-cycling-2017?int=72-3-A87d1a867e-39bd-4d55-9b6f-e94f15bb239a
Mad Dog Spinning 1 Thurs. Amy 445;Thursday, September 15, 2016 @  4:45 PM (EDT) - Thursday, November 17, 2016 @  5:45 PM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-thurs-amy-445-2016?int=72-3-A484e9c6b5-544b-4749-a154-a5890208df42
Cycling;Tuesday, January 10, 2017 @  7:05 PM (EST) - Tuesday, February 21, 2017 @  8:00 PM (EST);Carls Family YMCA 300 Family Drive Milford , MI 48381 ;cycling; Cycling Milford, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//milford-mi/cycling/classes/cycling-2017-27511643?int=72-3-A11fcaa2dd4-a960-4fb7-aec1-131058523569
Fox Rollercoaster #Superflow Championships hydrated by Camelbak;Sunday, November 20, 2016;Ourimbah MTB Park Red Hill Forest Road Ourimbah , NSW , Australia 2258 ;cycling; Cycling Mountain Biking;Rocky Trail Entertainment;http://www.rockytrailentertainment.com/events/Rollercoaster-overview.html;http://www.active.com//ourimbah-nsw/cycling/mountain-biking-races/fox-rollercoaster-superflow-championships-hydrated-by-camelbak-2016?int=72-3-A101864cc20-9191-4eee-8331-3561b622d0a0
Urban Biking Workshop for Adults;Sunday, April 23, 2017 @  9:00 AM;  2151 Lannon Way Sidney , BC , Canada V8L 3Z1 ;cycling; Cycling; ; ;http://www.active.com//sidney-bc/cycling/mountain-biking-classes/urban-biking-workshop-for-adults-2017-27049136?int=72-3-A8cfdbca31-84b4-40af-84b1-cfba9f0a49be
Sunrise Spin Session 3;Monday, November 14, 2016 @  6:00 AM (EST) - Wednesday, December 21, 2016 @  6:45 AM (EST);Town of Christiansburg Recreation Department 1600 North Franklin Street Christiansburg , VA 24073 ;cycling; Cycling Spinning Christiansburg, VA;Town of Christiansburg; ;http://www.active.com//christiansburg-va/cycling/spinning-classes/sunrise-spin-session-3-2016?int=72-3-A63fddd6fe-2aa8-4f6f-bcd2-f8072ff66ade
Spin;Tuesday, May  1, 2012 @ 10:00 AM (EDT) - Tuesday, December 29, 2020 @ 10:30 AM (EST);BFUMC Rec 709 Christmas Ave. Bethlehem , GA 30620 ;cycling; Cycling Spinning;Bethlehem First United Methodist Church; ;http://www.active.com//bethlehem-ga/cycling/spinning-classes/spin-2012-13230004?int=72-3-A8ad3f8f7a-5a74-4542-a3b2-ac66bfeb6e21
Bicycle Club Meetings;Wednesday, January  6, 2010 @ 10:00 AM - Sunday, December 27, 2020 @ 12:00 PM;Sun City Mesquite 1350 Flat Top Mesa Drive Mesquite , NV 89034 ;cycling; Cycling Mesquite, NV;Sun City Mesquite; ;http://www.active.com//mesquite-nv/cycling/mountain-biking-classes/bicycle-club-meetings-2010-13318348?int=72-3-A765cba773-b0fe-4901-9705-ea6ae486dba0
Northwest Singletrack Smorgasbord;Tuesday, November  8, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-a9?int=72-3-A2a96e8b09-7ec1-40ca-b92d-76ad4c6bc291
TABATA SPIN;Monday, November  7, 2016 @ 10:15 AM - Monday, December 12, 2016 @ 11:15 AM;Youth Centre / Fitness Studio 650 Carter Road Bowen Island , BC , Canada V0N 1G0 ;cycling; Fitness;Bowen Island Community Recreation; ;http://www.active.com//bowen-island-bc/cycling/spinning-classes/tabata-spin-2016-26138438?int=72-3-A63eb14013-9253-4708-ae38-d72ee8a381da
Full Trail Ride Weekend;Friday, November  4, 2016 @ 12:00 PM - Sunday, November  6, 2016 @ 12:00 PM;  2662 Mullet Hall Rd Johns Island , SC 29455.0 ;cycling; Cycling Johns Island, SC; ; ;http://www.active.com//johns-island-sc/cycling/classes/full-trail-ride-weekend-2016-0?int=72-3-A902d8fcdb-5fad-4079-876e-616d0524f0f3
Soul Spin Mix;Wednesday, May  2, 2012 @  6:00 PM (EDT) - Wednesday, December 30, 2020 @  7:00 PM (EST);BFUMC Rec 709 Christmas Ave. Bethlehem , GA 30620 ;cycling; Cycling Spinning;Bethlehem First United Methodist Church; ;http://www.active.com//bethlehem-ga/cycling/spinning-classes/soul-spin-mix-2012-12958489?int=72-3-A108ac420ed-0282-4c89-8663-f326f19108ca
Northwest Singletrack Smorgasbord;Wednesday, November  9, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-7a?int=72-3-A37a1a355e-1ede-491c-886a-547d4de85902
London to Paris Bike Ride 2017;Wednesday, May 31, 2017 - Sunday, June  4, 2017;Blackheath Village Clarendon Hotel London , GB , United Kingdom SE3 0RW ;cycling; Cycling;Zeus Events;http://www.thelondontoparis.com;http://www.active.com//london-gb/cycling/races/london-to-paris-bike-ride-2017?int=72-3-A29ffa913f-ffdb-4c10-81f5-b314b49ba99d
Cycling Classes - Cycle;Saturday, January  2, 2016 @  8:00 AM (EST) - Saturday, December 24, 2016 @  9:00 AM (EST);Jennersville Branch 880 W. Baltimore Pike West Grove , PA 19390 ;cycling; Cycling West Grove, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//west-grove-pa/cycling/classes/cycling-classes-cycle-2016-19982722?int=72-3-A1143d44e79-58e2-4cd5-951d-8b9d8ba61085
Spinning Classes - Spinning;Tuesday, September 27, 2016 @  6:15 AM (EDT) - Tuesday, December  6, 2016 @  7:00 AM (EST);Bodies in Balance Indoor Cycling 2165 W Stadium Blvd Ann Arbor , MI 48103 ;cycling; Cycling Spinning Ann Arbor, MI;Ann Arbor Public School System; ;http://www.active.com/http://www.activekids.com/ann-arbor-mi/cycling/spinning-classes/spinning-classes-spinning-2016-25859045?int=72-3-A87445cb3a-a9c7-4f55-bb2c-847b233ad80c
Launceston to Hobart Permanent;Friday, December 31, 1999 @  1:00 PM (UTC) - Tuesday, December 31, 2019 @  1:00 PM (UTC);  corner of York St and Wellington St Launceston , Tasmania , Australia 7250 ;cycling; Cycling; ;http://regonline.activeglobal.com/Launceston_Hobart_Perm;http://www.active.com//launceston-tasmania/cycling/classes/launceston-to-hobart-permanent-1999?int=72-3-A10c8b06d31-37cb-423d-9d2d-aca0e2d174d3
Learn to Ride 2016;Friday, January  1, 2016 - Saturday, December 31, 2016;Carson City Parks and Recreation 841 N Roop St. Carson City , NV 89701 ;cycling; Cycling Carson City, NV;Carson City Parks and Recreation; ;http://www.active.com/http://www.activekids.com/carson-city-nv/cycling/classes/learn-to-ride-2016?int=72-3-A1ae668816-8299-4281-a9cb-4f2779b0c614
Northwest Singletrack Smorgasbord;Thursday, November  3, 2016 - Friday, November  4, 2016;TBA TBD TBD , OR 97224 ;cycling; Cycling Mountain Biking Tbd, OR;Dog Star Adventure Tours; ;http://www.active.com/http://www.activekids.com/tbd-or/cycling/mountain-biking-camps/northwest-singletrack-smorgasbord-2016-3b?int=72-3-A93bd37cf5-9a6a-4846-a523-00a206e5cf59
Tinseltown Trolley-1pm SATURDAY;Saturday, December  3, 2016 @  1:00 PM (PST);Lake Oswego Parks &ampand Recreation 1500 Greentree Rd. Lake Oswego , OR 97034 ;cycling; Cycling Lake Oswego, OR;City of Lake Oswego; ;http://www.active.com/http://www.activekids.com/lake-oswego-or/cycling/tinseltown-trolley-1pm-saturday-2016?int=72-3-A3f5b08e06-7989-4c3d-a33f-fc48fc4c3cb2
Session 5 - Girl&#x27ands BMX Camp;Wednesday, July 26, 2017 - Wednesday, August  2, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Cycling;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/cycling/camps/session-5-girl-s-bmx-camp-2017?int=72-3-A79952cf29-69bb-4fcf-89c1-b0ea8e0ab4f3
Indoor Cycling -Dec 15-Thur-7am;Thursday, December 15, 2016 @  7:00 AM (PST);Evelyn Mount Northeast Community Center 1301 Valley Road Reno , NV 89512 ;cycling; Cycling Reno, NV;City of Reno PRCS; ;http://www.active.com/http://www.activekids.com/reno-nv/cycling/classes/indoor-cycling-dec-15-thur-7am-2016?int=72-3-A54aaa1e53-ed0b-48d9-9482-63e5beb6a7c5
